ID,var_rpta_alt,Prob_uno
285959#1059631#20711,1,0.6012113269758876
113298#33357#1071670,1,0.6579151029921891
550851#564247#516095,0,0.3119471498404412
629936#950778#129564,1,0.3836518664735739
238269#390007#689859,1,0.6020434801637231
401473#526520#553822,1,0.965496624378008
184619#1048493#31849,0,0.2632174648673884
488110#276929#806099,1,0.6371316133499368
610221#669171#411171,0,0.29907852350174413
497999#553599#526743,1,0.3644295884359218
476120#478851#601491,1,0.9042868845704968
154166#396850#683054,1,0.608678567215244
484982#322561#760577,1,0.4735641270008351
287695#696531#383811,1,0.3694760512298816
301463#380266#699590,1,0.344952603049467
416873#510926#569416,0,0.30680512765260465
624462#221530#861260,1,0.7096800782669133
392611#408599#671319,1,0.7029747961253747
372923#716312#364030,1,0.5023308105125371
303337#250716#832285,1,0.5748091576046508
478130#1042703#37639,1,0.502935897086804
281772#234282#848570,1,0.6539610598937531
422672#590949#489393,1,0.4119160306703647
258430#1047844#32498,1,0.6223375921950162
492342#258004#824982,1,0.4860204669677688
489181#230336#852501,1,0.4054475874717229
204147#672222#408120,1,0.4410616136525385
111999#179790#908332,1,0.4532728554443555
388231#591430#488912,0,0.23985061155925172
262342#831176#249166,0,0.2782595328462608
397469#440077#640232,1,0.540245829999296
213191#737538#342804,1,0.37126996906893656
46597#462868#617474,1,0.39733563206581235
182634#626931#453411,0,0.22207064105971436
16328#510510#569832,1,0.5798878442775626
257600#1048837#31505,0,0.23359971960815504
587537#202646#882591,1,0.7546931169104184
80858#518509#561833,0,0.07985563827164069
236908#683920#396422,1,0.604774855083426
543443#852576#227766,1,0.6133586089812801
365452#600775#479567,1,0.9737294002333254
164029#561064#519278,0,0.2042376074333256
474512#174431#913681,1,0.532653652011391
308627#608214#472128,0,0.15260412181363636
173891#979094#101248,1,0.33217176903091616
614541#669262#411080,1,0.4618441910747373
113358#411441#668481,1,0.5227084508814539
147881#642530#437812,1,0.4988905587981359
81110#518736#561606,1,0.47973515910304776
497406#626330#454012,1,0.36044459717758476
482125#1044148#36194,1,0.5142502562898943
295076#522625#557717,1,0.3361832958551478
523923#263260#819730,1,0.6810114162621804
508341#440091#640218,1,0.5180055064271755
91972#630267#450075,0,0.2936766829090364
214832#395552#684359,1,0.5494570517824587
6010#995532#84810,0,0.2709167346403892
305022#471008#609334,1,0.6243130819687777
541886#315012#768125,1,0.5864922742789493
558818#792457#287885,0,0.2553152688262178
487644#74565#1030484,0,0.20546600937004636
514329#246537#836457,1,0.3965980461656829
375974#1069517#10825,1,0.5521599825205156
361983#956612#123730,0,0.30644191865847276
516011#794527#285815,1,0.6673225052723993
543588#1022445#57897,1,0.4497692871496856
336336#55167#1049784,1,0.4182520926284559
185100#367859#712004,1,0.9625058844352189
490871#78029#1027067,1,0.44800316416720093
418486#793745#286597,1,0.42369586842213847
136008#214146#868614,1,0.42284659252367823
440301#774349#305993,1,0.3424139250793628
221710#171910#916215,1,0.5089635264159819
468515#448580#631776,1,0.5409578620729759
255967#228484#854343,1,0.6241351589790034
388110#567418#512924,1,0.3367643593364277
429594#955211#125131,1,0.9586240218513489
594546#470466#609876,1,0.4487604911597682
217657#723990#356352,1,0.6404583777887471
24773#518921#561421,0,0.2877180306253338
479191#1005576#74766,1,0.4416601009465093
547131#564250#516092,1,0.5094214686703186
404565#1045230#35112,1,0.5745412900143906
68605#304597#778509,1,0.41283767712542724
422732#800430#279912,1,0.5953578770219335
90656#168175#919959,1,0.4338376068453489
62896#466263#614079,1,0.3488630954658593
42238#419556#660436,1,0.49083856869035675
405782#997657#82685,1,0.60687918225879
404751#444119#636205,1,0.45122028762621197
600646#495969#584373,1,0.38668058540321276
15794#477583#602759,0,0.09574735683352711
185424#126006#961826,1,0.39133023987167237
592584#234835#848035,1,0.3747039515429119
246017#452489#627866,1,0.43340562011649075
103140#654467#425875,1,0.5582283103278557
456794#381786#698067,1,0.588936844476616
36867#295609#787488,0,0.26898840532595836
244115#886557#193785,0,0.29640174519204593
287779#489250#591092,0,0.2828144363248569
334899#467340#613002,1,0.4964867564636169
535204#59957#1045019,1,0.5648203623829717
128241#626936#453406,1,0.765816614571939
362080#377677#702184,1,0.5368835842859855
111320#857619#222723,1,0.4990708228807793
70814#89915#1015404,1,0.4906538173866162
533873#105423#982356,1,0.46370485808900136
226277#1064649#15693,1,0.5552827445003892
614688#401652#678264,1,0.515463656599052
52877#639146#441196,1,0.560864252328628
571585#723739#356603,1,0.5747276487520186
353916#728044#352298,1,0.7095937344370059
10695#270572#812434,1,0.3779692395611104
399235#151599#936502,1,0.572395825238439
443880#661182#419160,1,0.44898258658115264
528619#308819#774302,1,0.34897424995557136
384709#449524#630848,0,0.26312768116023444
221451#306639#776477,1,0.535005355291917
593905#983369#96973,0,0.20019215848435865
190482#800822#279520,1,0.4822601707186819
437605#311220#771920,1,0.48275018412407567
554361#1022951#57391,1,0.6200171166199413
622139#830163#250179,1,0.5327801020802412
234247#894500#185842,1,0.3769081186066686
610868#244468#838526,1,0.36802271154247485
609572#70643#1034407,1,0.35819293048496115
172888#1016297#64045,1,0.4438192614109323
365537#160913#927197,1,0.42923498058924275
446457#994095#86247,1,0.7046737932392866
179491#511374#568968,1,0.45443490022855865
232350#528685#551657,0,0.2902566451591375
268510#544283#536059,0,0.310004670349484
425971#45737#1059094,1,0.5415829141981517
423352#952644#127698,1,0.4980722223669423
466184#721350#358992,1,0.5716091038934871
54680#549465#530877,1,0.9585469731708953
46879#656305#424037,1,0.8916590270748668
447024#471490#608852,1,0.41307508869835585
332098#301753#781364,1,0.35163085485720735
591202#996636#83706,1,0.5856336223516145
599781#51245#1053681,0,0.14328285566391427
73626#1004752#75590,1,0.4132337739453364
254717#987288#93054,1,0.38177962228373546
216561#565751#514591,1,0.3557014289603272
81486#613965#466377,1,0.9827483296937972
226724#761006#319336,1,0.44678187493988125
293082#293716#789366,1,0.8566289153014519
218126#1071422#8920,1,0.5502645296563269
599322#781460#298882,1,0.5630058127751826
31085#1009257#71085,0,0.3037450816223648
579696#498519#581823,1,0.88373658554728
389853#567440#512902,1,0.5237372737664917
570529#868674#211668,0,0.20388444909220588
305431#830929#249413,0,0.30809894930265463
32577#205998#879274,1,0.5134467282809139
569228#1036329#44013,1,0.6010541270669013
31931#556463#523879,0,0.23065905595638553
43223#418770#661224,1,0.4517395245593795
558226#401187#678728,1,0.8179656902704875
286201#491962#588380,1,0.3763762446336918
133178#498954#581388,1,0.4531538368552725
10999#868838#211504,0,0.25822618640118494
228418#529781#550561,0,0.29649348457762964
227627#353856#726010,1,0.37001475835688047
366704#826542#253800,1,0.49950153208993475
556105#85575#1019688,1,0.39225804536641357
26916#535540#544802,1,0.6595664695998907
190482#800816#279526,1,0.916500492394326
223201#762510#317832,1,0.5498188393899585
407172#755183#325159,1,0.4842289749035132
356762#245106#837888,1,0.4994415385211448
186743#192908#895338,1,0.6731523443348805
629504#75117#1029939,1,0.46397253002669264
432529#133755#954245,1,0.4342976653373629
69207#1027676#52666,1,0.9367183604303255
288561#288900#794163,1,0.45473302212449557
496950#117455#970365,1,0.37915179516279995
309102#758042#322300,0,0.11400856481122153
286013#907511#172831,0,0.23250446860780305
182890#123494#964330,1,0.4820413061352956
87376#193777#894474,0,0.2793467812127483
561954#794844#285498,0,0.3080242355112602
160479#112554#975258,1,0.45847747258056976
349749#868417#211925,0,0.20148804080815058
211530#589486#490856,1,0.5114307387648663
194731#458904#621440,1,0.3703924912866023
304763#568472#511870,1,0.37660482171863247
505120#416824#663171,1,0.3500027395047814
484998#450017#630358,1,0.632285099303434
303956#862377#217965,1,0.5282617415535685
110683#803302#277040,1,0.941349234452181
35821#504803#575539,1,0.3543080976888243
85971#933416#146926,0,0.22405079841391184
150963#869344#210998,1,0.3588590514394266
62032#298004#785102,1,0.5480305122144841
390668#62138#1042848,0,0.16838041134132886
203306#898950#181392,1,0.3977292428233942
515648#377295#702560,1,0.556514432150003
104228#628243#452099,1,0.5546382816988968
594865#1019229#61113,1,0.8097066956642297
289871#988979#91363,1,0.3429269083292877
144546#817286#263056,0,0.30444432639864494
300504#116508#971305,1,0.38931116823511436
517926#476583#603759,1,0.3837137663608734
461463#873655#206687,1,0.483654855462984
514058#140356#947746,1,0.5690530584846976
495811#825051#255291,0,0.1477659116625225
161831#743681#336661,1,0.3329770665828829
410412#841308#239034,1,0.4032586294648663
135521#963821#116521,1,0.6463027536512467
411123#1005084#75258,1,0.4602346992260742
228754#761000#319342,0,0.26417691493619366
183674#707992#372350,1,0.45643289826510175
365825#983965#96377,1,0.3773179316368352
78619#1068914#11428,1,0.6503682730487756
71388#832480#247862,1,0.9714413051247462
621722#561118#519224,1,0.9091424946740896
38825#1005328#75014,0,0.23673297280523398
184936#611938#468404,1,0.9320376158558276
327128#994086#86256,1,0.47401609761072283
82701#287359#795713,1,0.3762475952830777
235930#118966#968861,1,0.510400181112227
34021#437576#642722,1,0.4606736706387663
347782#788912#291430,1,0.4443381683454427
73532#125941#961893,1,0.6214230276781266
428941#890891#189451,0,0.27828420648740154
368729#990366#89976,1,0.5855786349294783
402670#854366#225976,1,0.538199332297014
70083#484711#595631,1,0.5907414326541295
520085#343860#736815,1,0.5440574582949219
56972#1072456#7886,1,0.45751679973614673
138554#121458#966362,1,0.7108298075349126
514187#148371#939725,0,0.29057337580359943
355865#130290#957554,1,0.9716701508154753
46066#621570#458772,0,0.08644122430814292
386193#262426#820558,1,0.37488200200347876
516742#884306#196036,1,0.4359526588698169
504946#563622#516720,1,0.447031809921698
280776#809669#270673,0,0.28281965701602046
417135#36350#1068704,1,0.35166000857585594
92999#898202#182140,1,0.9491785062600767
557648#102142#985628,1,0.4537345045664953
420493#718826#361516,1,0.49136818055400605
418130#609254#471088,1,0.5203496562068675
405757#974196#106146,0,0.19120689087384693
408830#265683#817317,1,0.5554690606961321
418205#990311#90031,1,0.6493434768926102
43911#534547#545795,0,0.2580120016611874
588703#768021#312321,1,0.388233445346508
570760#449554#630816,1,0.39241093063601534
310058#632925#447417,0,0.07037997757985748
489518#715852#364490,1,0.4709789961651142
299903#972313#108029,0,0.1981054769928746
598232#532639#547703,1,0.4400391915954018
275577#143442#944661,1,0.5549948235653142
217440#720296#360046,1,0.5170193073093903
510207#773214#307128,0,0.27455956001421344
474192#744630#335712,1,0.41333592313829376
105230#299002#784101,1,0.705238899458133
6878#1029222#51120,1,0.3260550615772432
114413#478045#602297,1,0.5810274282486173
339716#286006#797058,1,0.5178877744970355
76972#825339#255003,1,0.6791446081490489
283112#517946#562396,0,0.20140837884835822
88219#816474#263868,1,0.4894779207831593
397801#987918#92424,1,0.5909778911934053
526829#662901#417441,1,0.943486725977303
338646#250404#832595,1,0.47266690232554964
365879#976810#103532,1,0.4877704987407757
426485#799507#280835,1,0.3917024787358603
556012#253649#829352,1,0.5824763607812053
501744#545863#534479,0,0.17050925191898905
216037#570201#510141,0,0.16160566715365707
392286#320182#762975,1,0.7749559731244794
89964#1028353#51989,1,0.3837703573911601
307072#540763#539579,0,0.11940098010834099
452711#409698#670220,1,0.45793508076865613
501686#161678#926426,1,0.6473143974284561
247885#768141#312201,1,0.41506005604559976
17014#90208#1015113,1,0.561632991857235
222169#820655#259687,1,0.42954645701166755
244927#528340#552002,1,0.5205442623322638
354059#141598#946500,1,0.7916454821356478
403356#752342#328000,1,0.9709143576948421
29473#492926#587416,1,0.44089596075162996
398996#530712#549630,1,0.6596952979346493
111915#196769#891491,0,0.23379149359983567
300421#307925#775196,1,0.6619654896704668
571937#851902#228440,1,0.5846183032271536
110668#336036#744549,1,0.40994858405063384
66052#982711#97631,1,0.5137838487673692
561998#44670#1060153,1,0.46660703692174355
37988#378262#701595,1,0.33950446430266595
531195#1050160#30182,1,0.40527517044472794
393365#246900#836095,0,0.22852596916906762
500112#399201#680710,1,0.4759830660355912
103433#263501#819488,1,0.6867761026381141
525976#778701#301641,1,0.5763391616834185
591374#953503#126839,1,0.6093571994737456
25209#657658#422684,0,0.29754234968562315
571871#851630#228712,1,0.5171396404009116
500992#898660#181682,0,0.31580166126386694
280462#443243#637066,1,0.4157552672966488
232533#537617#542725,0,0.2532571921340796
248320#253470#829532,1,0.3582074573593306
359571#992452#87890,1,0.49655497352339173
541034#342682#737977,1,0.5296732079163982
19179#816495#263847,1,0.3609197282192441
17796#738343#341999,1,0.555747476413252
107687#102360#985412,0,0.27972493092318035
243383#589935#490407,0,0.2847441405595348
505740#83417#1021827,1,0.33374667378080486
592189#424104#655877,1,0.6156952301332269
615068#501671#578671,1,0.6011666641795446
439623#1056459#23883,1,0.5584971712237186
48133#8913#1073392,1,0.36606943891773824
472891#868517#211825,0,0.2939733224556601
629558#820351#259991,1,0.9484861859215419
457324#124538#963288,1,0.7172926965149317
459220#446227#634113,1,0.5228659490562073
13694#963162#117180,1,0.3501213506312613
99646#167433#920694,1,0.584731030280347
360178#335338#745248,1,0.597328281487741
309409#2969#1012895,0,0.10622596730701278
339699#15086#997894,0,0.19581008661460522
156967#11099#1008647,1,0.6456036879575293
395014#408542#666692,1,0.5204751902707018
179778#329766#750837,0,0.2367845841754016
20185#19962#1074497,0,0.13371521761742045
306959#29269#728050,0,0.04161513138424304
591202#996547#83795,1,0.5790776770130003
82254#204032#881219,0,0.31845342846974944
368098#56068#1048886,1,0.39216075170835313
311212#20784#1062675,0,0.2742682906549776
108283#3869#1013589,1,0.4313439547625319
566953#7209#1073039,0,0.1257517885716358
60768#14107#1078995,0,0.23032345805294052
101755#646240#434102,1,0.37729776816829985
424102#361848#718011,1,0.3629203429978183
570833#87660#1017621,1,0.3755961871898455
292403#518237#562105,1,0.4843074339549512
138107#318460#764677,0,0.2563616419678447
287218#850676#229666,1,0.6276010923345541
280328#171401#906660,1,0.393868352228702
74249#5830#1007826,0,0.3062328769204401
306116#20967#1006497,0,0.08891658378711777
574710#733206#347136,1,0.47742981253277
518754#621920#458422,1,0.5213060363276456
315509#11676#998738,0,0.039166400227897157
436551#910385#169957,1,0.9646263692898537
500929#1592#1074916,1,0.3767674965581294
438651#658111#422231,1,0.5300975870085934
501146#631626#448716,1,0.5374213273277033
179055#986061#94281,1,0.6840087257696394
181216#1010263#70079,1,0.37982086369618995
588496#199569#888700,0,0.21704092526649343
545790#449040#631318,1,0.43892251432003476
96#18170#1072622,1,0.33058761227595373
481229#24580#1010450,0,0.32448365585430156
7001#702298#378044,1,0.4265549724927285
2836#238108#844873,1,0.5605613570943256
364170#23569#1002745,0,0.3055751162538825
445015#14962#1077309,1,0.7368237676264552
311096#28944#886182,0,0.07847297893269224
71782#32206#878003,0,0.055945767397596886
113982#364164#717336,0,0.21623607056030483
193793#285479#797580,1,0.4685408029734942
430860#17064#1007263,1,0.5967153063767064
576904#747197#333145,0,0.27333376493714917
447475#796788#283554,0,0.3053567792931956
459515#860954#219388,1,0.5714308187724664
405757#600529#479813,0,0.1864709028530287
192304#12301#1073795,0,0.30602192574091974
251348#28587#886191,1,0.3595067958873377
467007#889101#191241,1,0.49797044340612207
617220#477801#602541,1,0.42684816659762076
481348#841881#238461,1,0.4774537792115882
259605#25006#1004358,1,0.40843980388562307
313295#7362#884159,0,0.10661774109032722
157100#17559#1073596,0,0.22562245076778958
313669#20408#1009667,1,0.4004888347069701
98021#9775#1008089,1,0.37412740936243616
308056#30638#1002992,0,0.07361248736653747
305108#32239#877843,0,0.030343749613166868
305108#32239#876705,0,0.03748749540301279
307178#32466#886432,0,0.04398595971999475
255587#891509#188833,1,0.9569594925598526
203458#1005227#75115,1,0.3643775164211952
257355#717643#362699,1,0.5207458146240934
208304#671267#409075,1,0.4691950009149898
156881#28461#753960,0,0.31950865105564746
199107#166595#921527,0,0.17880366843977563
109458#32064#878069,0,0.2325771311120536
310468#28092#876002,0,0.042371251888861684
97384#6159#1072920,1,0.3715723285392776
145514#706728#373614,1,0.3429970892737842
594421#543148#537194,0,0.3141991179523575
604676#268380#814634,1,0.9590673504998624
92684#344699#730038,0,0.290326862467846
451689#952557#127785,1,0.35199498304047516
396149#46050#1058779,1,0.6347518796620114
572975#821174#259168,1,0.4551883591671063
246381#226288#856525,1,0.44933241427502824
47578#21474#1079471,0,0.10861559010503018
476893#12976#1005837,0,0.31238540298461487
194192#18017#1000089,0,0.3185955067349796
314760#19694#1012974,0,0.11074506650226185
527337#6753#1079267,0,0.244564244810234
312071#21645#1012917,0,0.0128437453896499
251338#8911#1079106,0,0.2648304376211341
306410#32477#878195,0,0.027864780147573636
364744#330323#750547,1,0.41353040397830376
314137#21171#1013348,0,0.10903108841298986
435780#378317#701540,1,0.5791887769485045
68052#878961#201381,0,0.30719221536020747
448223#66396#1038634,1,0.3955857122653551
150948#1060539#19803,1,0.5564120807406304
307468#30392#1014318,0,0.06608971526707635
313705#15054#877110,0,0.03426469650166351
491570#843884#236458,1,0.520417657041631
355037#961165#119177,1,0.4885575226064302
276582#408256#671661,1,0.6208309105780685
306750#30794#1001049,0,0.050316625808147525
399547#16080#1010381,0,0.25471963892599003
241668#183653#904482,1,0.5426345648871563
552737#358247#721617,1,0.41964178876442404
17608#992626#87716,1,0.5525333417893225
461597#738428#341914,1,0.3397492590401418
335372#313203#769933,1,0.42137220525918495
291364#796327#284015,0,0.15779535709862696
139092#599498#480844,1,0.4004046615416708
515196#363435#716417,1,0.46744927120627927
554658#1031808#48534,1,0.42689972791593805
619011#107186#980604,0,0.22573482384322
615114#668046#412296,1,0.472218903048534
264545#727776#352566,1,0.47245671751035034
525068#612965#467377,1,0.5849266713178305
241067#301039#782077,0,0.31961859501262174
4573#389849#690009,1,0.641116553663885
356734#264878#818111,1,0.34032657689497353
159252#554869#525473,1,0.6751339710324118
357443#422332#657655,1,0.47466074132995056
305953#23065#1010313,0,0.034751250217052686
242163#443331#636981,1,0.43726679676357433
305520#16646#1001251,0,0.01585089115070059
315593#16423#1000194,0,0.05964771717145178
164775#303368#779737,1,0.5865718846717153
149280#699401#380941,1,0.802047230922314
308730#30052#1000775,0,0.15341414845498744
196555#102161#963277,1,0.7348495914577696
614940#102753#985015,1,0.4622866454256487
361226#397294#682606,1,0.47945657174354867
445047#67188#1037845,1,0.5915505336702229
575059#1441#886067,0,0.22139119295056042
144641#405792#685167,1,0.47489587857514015
272690#247868#843615,1,0.6134259815204001
313585#19853#998808,0,0.1190340470676574
604015#376#1073100,1,0.5245821364029373
443090#347905#729382,0,0.2648280951983248
8110#18374#1079040,0,0.13448566021662167
307727#30612#997919,0,0.028132859713512374
313761#18520#1075136,0,0.09134648615620353
205013#1455#877455,1,0.596283364939934
135560#1969#1073505,0,0.21505413334882686
50129#27581#885808,1,0.5845381675697893
89588#31013#878189,0,0.13527315530668546
632699#18530#1001039,1,0.3446196221165865
310715#28266#1006635,0,0.08395500819281314
61414#17146#1013178,1,0.32724275014992066
430343#7565#1005157,1,0.5006867229840878
314797#12159#886043,0,0.06685495180456412
309183#19614#999230,0,0.013619963736553583
306368#29943#1013990,0,0.054043290612901806
17072#5583#1077169,1,0.40385688191196484
306961#31534#878115,0,0.02427641243430548
208066#293#876738,0,0.13324484426252198
587728#15094#1006734,0,0.2596068604115387
243143#163136#924982,1,0.42185815284390143
210650#31520#877764,0,0.06989628901111473
315125#14574#1005484,0,0.056359679529192054
174082#9660#1076389,0,0.31040965127791925
514408#157581#920258,0,0.3126767501429378
284439#12779#1002546,1,0.5624088008803443
311820#15152#1010125,0,0.06142327008517498
50010#5175#1003692,1,0.5777757660027071
296652#2967#1005098,1,0.3948807029724364
62897#131786#917573,1,0.8872897865883982
346262#74605#1052849,0,0.27892089240108986
34919#16103#1078157,0,0.2277129323717699
186506#3764#1073292,1,0.34670789911833344
146469#27996#885627,1,0.4140811832083448
421386#3825#1076890,1,0.7372284919494929
307128#32122#876699,0,0.07658756380314849
313431#22076#1004733,0,0.0087762707862815
14797#20921#1008915,0,0.19185162354590227
575100#13938#1079424,0,0.27667809193670156
282662#237050#816421,1,0.5097862851341437
608950#3707#998296,1,0.6476738095873461
251832#27448#753682,0,0.17843617504611
171920#17271#1073148,0,0.2976926671455085
310295#22829#884804,0,0.01696451151501379
285850#10811#1012613,1,0.41719738283163826
177529#127769#957641,0,0.29280544876130005
309036#3583#1009344,0,0.0499938405971155
551728#1821#1074946,1,0.43748184972702364
175629#4081#1008039,1,0.5169554016933866
428309#5692#1008527,1,0.4800701727824163
228213#11889#1012430,0,0.19280185697903018
221838#11325#1012700,1,0.4275757806779822
312528#32597#752293,1,0.46823908524216407
314663#24164#1062696,0,0.040064676517944
273825#991967#88375,1,0.6216836148964012
227609#651262#429080,1,0.5266784909125536
517777#476588#603754,1,0.3923443979101913
61047#1033772#46570,1,0.3884291463796428
199358#258617#824372,0,0.28271994285796287
301241#1076970#3372,0,0.3236985668336467
374495#956441#123901,1,0.6424544235561639
544937#680883#399459,1,0.49699491640207866
258728#114882#972939,1,0.4647910625619122
461091#276042#806986,1,0.7306281958879671
349197#540739#539603,1,0.5775591724185212
8209#96010#991765,1,0.9503628225905576
112629#105127#982648,1,0.6911507816313482
186066#252072#830935,1,0.6338229035729841
215935#693588#386754,1,0.3723137298610221
374717#519154#561188,1,0.3640800540026181
382848#342540#738121,1,0.7226387886184116
566399#319663#763487,1,0.3292292137660698
406909#513780#566562,1,0.36903593841479704
342481#187611#900546,1,0.7081275911950593
126294#39149#1065948,1,0.5803964930642945
72679#968512#111830,1,0.6814320071839696
468379#1002689#77653,1,0.7139806478604089
444992#828763#251579,1,0.7061393224713287
562060#306050#777062,1,0.5166516840719371
564477#255808#827178,1,0.3827874844919046
445955#808556#271786,0,0.2620171108508401
576663#579133#501209,0,0.2498146301513532
52400#667513#412829,1,0.7503036187583754
520856#283416#799638,1,0.3941938065281941
319414#51942#1053001,1,0.9398844222154122
139481#626709#453633,1,0.5702658182792931
184542#82748#1022503,1,0.4147856773349984
285440#977238#103104,1,0.7225369684563074
97465#564704#515638,0,0.20896292641467884
219293#308339#774782,1,0.7126865975861895
375585#1053935#26407,1,0.5944288355288462
85515#47961#1056865,1,0.5195392895830833
468708#392181#687720,1,0.4318780053810913
625019#366224#713628,1,0.40288451466582054
371310#356274#723590,1,0.5783038763319558
361138#88341#1016962,1,0.5430271720764057
263284#841407#238935,1,0.547150625095127
24537#396903#683001,0,0.21245272055689682
492407#357650#722213,1,0.5140158997957761
401272#607947#472395,1,0.9219141510347433
305771#657548#422794,0,0.10455885128285428
390948#206312#878969,1,0.7854498607111305
356271#380600#699258,1,0.34811821766548595
518358#359060#720801,1,0.4633074322981784
84755#317775#765363,1,0.6099076769623769
116902#663556#416786,1,0.7083979486191924
280615#649064#431278,1,0.4083269176551146
178734#168193#919941,1,0.6034330825732912
208118#37531#1067531,1,0.4357950999105818
513258#677936#402406,1,0.5930126442172333
10784#432574#647510,0,0.20065129646840849
371635#738843#341499,1,0.6009310390396605
452155#786824#293518,1,0.75901637595896
347037#627141#453201,1,0.3672815856844459
419410#854210#226132,1,0.5291883796347541
363000#962956#117386,1,0.49309239418775275
252224#716755#363587,1,0.5149501628161579
47120#844937#235405,1,0.4355999634772522
452039#623508#456834,1,0.4356292877904726
525644#662720#417622,1,0.3674844307397439
517870#465782#614560,1,0.4699773707725901
337738#795642#284700,1,0.5268329893939387
371658#1046389#33953,1,0.37639480603478526
506823#758135#322207,1,0.5528283355470822
189633#999611#80731,1,0.3995083133248314
120446#501225#579117,1,0.43513166274659115
273868#96931#990839,1,0.41349497855037526
274378#607630#472712,0,0.1836750526901598
468922#188043#900119,1,0.4145995257466418
124454#1027717#52625,1,0.9362885224370141
356445#271889#811127,0,0.26102098126018164
60923#483722#596620,0,0.26293532913579926
288192#165977#922141,0,0.22253746525755985
556727#639966#440376,1,0.6161063916582712
291277#456325#623999,0,0.18189316213241574
601825#542270#538072,1,0.5309799615738514
386837#316752#766394,1,0.466177151935851
480610#125335#962499,0,0.29235657389280106
285759#492552#587790,1,0.3414136619130817
540321#573771#506571,1,0.34219355917649585
548796#538345#541997,1,0.5256387904179975
496668#814163#266179,1,0.930000478387953
91647#135113#952971,1,0.568759668841317
157093#591343#488999,1,0.35739479281934605
215811#854451#225891,1,0.46260665608089563
93641#740757#339585,1,0.4907723588628378
375762#110241#977557,1,0.5521488779374824
477049#948937#131405,1,0.9661398583962064
175375#576641#503701,1,0.5451800055340804
542587#402468#677451,1,0.402159104482805
240549#676407#403935,0,0.20169091814573784
529990#657093#423249,1,0.3987619390970362
380558#175707#912391,1,0.5191145699644456
626306#102959#984811,1,0.7247896987920295
84929#957676#122666,1,0.5863281117951399
225776#964494#115848,1,0.3617110515725419
629970#287622#795449,1,0.6535603115888492
534551#1028009#52333,0,0.3019367709945059
515547#266043#816958,0,0.17441590705984025
499276#516903#563439,1,0.49010873611242445
281670#247886#835115,1,0.35635984558640754
444137#349630#731129,1,0.32737478990944896
338794#486298#594044,1,0.39020102159275605
147245#642245#438097,1,0.6835827073259344
382669#73220#1031833,1,0.7367240996843146
509781#458503#621842,0,0.31465362381865125
519867#874119#206223,0,0.3150998977680543
239289#639002#441340,1,0.9441440916740583
237009#267283#815724,0,0.32087899206034315
28686#1018026#62316,1,0.6382593795205579
103433#83877#1021373,1,0.5592543705644023
499240#275813#807211,1,0.8905960646612804
514787#536663#543679,1,0.4563210193386263
77331#208725#873998,1,0.6902435038020877
5677#1055820#24522,1,0.5132224078924779
40740#415532#664424,0,0.26982570187949384
47750#332590#747990,1,0.523216616323562
450291#700007#380335,1,0.6506206715569499
65713#619472#460870,0,0.2549427090287283
415317#813383#266959,1,0.45239703192548186
371290#447497#632851,1,0.43755449347636866
495745#767477#312865,0,0.31104290213530195
582672#529981#550361,1,0.6390346616727172
458694#319249#763896,1,0.9517119980233674
599735#76658#1028411,1,0.35685158406636064
219728#1071836#8506,1,0.4823717900565404
223996#1015832#64510,0,0.28548712914459407
11523#250120#832878,1,0.5667393892199528
180086#354332#725532,1,0.44538280172075906
497243#875262#205080,1,0.5309627339748668
542012#489185#591157,1,0.592587161906049
213698#1023614#56728,1,0.36234039284996133
180259#602654#477688,1,0.3828248389753954
383806#840777#239565,0,0.18583803669627502
339431#160260#927840,1,0.416295278574495
106309#499714#580628,1,0.492162331185091
138060#1049761#30581,1,0.40053411281615764
381796#35065#1069988,1,0.4541530460654701
2496#182264#905868,0,0.32059874133388416
503646#418526#661469,1,0.5472349014866129
409786#533864#546478,1,0.41700614315439427
329805#639728#440614,1,0.5119810577666426
470487#811698#268644,1,0.4857556202125193
378883#558319#522023,0,0.3044410036770955
99146#668601#411741,1,0.509331040365126
148032#969425#110917,1,0.9689051416847604
558591#330014#750689,1,0.6578118971880382
107253#125282#962551,1,0.46991484152440466
622747#1003714#76628,1,0.4385172820283692
1967#523982#556360,1,0.34185064147865407
136874#295770#787328,1,0.39006595507359176
624668#317602#765541,0,0.1351644966289881
256481#1065349#14993,1,0.3532097145545127
217646#822485#257857,1,0.6758293065311903
153354#997068#83274,1,0.4299692211041932
365421#106001#981779,1,0.638985681827852
560626#652808#427534,1,0.48236531879504196
465248#809713#270629,1,0.45142824044714225
312639#984508#95834,0,0.15440094524116724
398568#601376#478966,1,0.37674692436073676
143710#765342#315000,1,0.5895494370113575
367891#374380#705471,1,0.5289877720477922
608829#338823#741818,1,0.5550253874354426
308026#737339#343003,1,0.3944436187465135
70772#260254#822727,0,0.15036456313069754
236980#101550#986221,1,0.3838297318983262
397109#393173#686732,1,0.5472279305593202
397712#987672#92670,1,0.39326928788088567
152105#854827#225515,1,0.46781598812570624
374414#774453#305889,1,0.408197040968168
302112#180786#907345,1,0.6837238997797334
151104#521729#558613,1,0.3767870055163975
253610#256985#825991,1,0.3510605643488438
303268#585806#494536,1,0.919050722653187
158150#232101#850736,1,0.7769400346909036
56977#752716#327626,1,0.3811057030985827
323248#218482#864290,1,0.6878827044142931
